,0,text,polarity,subjectivity,sentiment,neg,neu,pos,compound,text_len,text_word_count,punct,tokenized,nonstop,stemmed
2024,"RT @BjpBiplab: The Subject Expert Committee (SEC) approves #Covaxin for children aged between 2-18.

Congratulations to all the doctors and…",the subject expert committee  sec  approves  covaxin for children aged between 2 18   congratulations to all the doctors and,-0.122222222,0.444444444,positive,0,0.708,0.292,0.765,126,19,the subject expert committee  sec  approves  covaxin for children aged between     congratulations to all the doctors and,"['', 'the', 'subject', 'expert', 'committee', 'sec', 'approves', 'covaxin', 'for', 'children', 'aged', 'between', 'congratulations', 'to', 'all', 'the', 'doctors', 'and', '']","['', 'subject', 'expert', 'committee', 'sec', 'approves', 'covaxin', 'children', 'aged', 'congratulations', 'doctors', '']","['', 'subject', 'expert', 'committe', 'sec', 'approv', 'covaxin', 'children', 'age', 'congratul', 'doctor', '']"
2025,RT @blsanthosh: #COVAXIN vaccine approved for children aged 2 - 18 ... Another milestone in handling #COVID19 ... Well done scientists .,covaxin vaccine approved for children aged 2   18     another milestone in handling  covid19     well done scientists,-0.1,0.4,positive,0,0.726,0.274,0.5994,121,16,covaxin vaccine approved for children aged         another milestone in handling  covid     well done scientists,"['', 'covaxin', 'vaccine', 'approved', 'for', 'children', 'aged', 'another', 'milestone', 'in', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccine', 'approved', 'children', 'aged', 'another', 'milestone', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccin', 'approv', 'children', 'age', 'anoth', 'mileston', 'handl', 'covid', 'well', 'done', 'scientist', '']"
2026,"RT @ani_digital: Awaiting regulatory approval for rolling out Covaxin for children aged 2-18 yrs, says Bharat Biotech

Read @ANI Story | ht…",awaiting regulatory approval for rolling out covaxin for children aged 2 18 yrs  says bharat biotech  read   story   ht,-0.1,0.4,positive,0,0.846,0.154,0.4767,121,19,awaiting regulatory approval for rolling out covaxin for children aged   yrs  says bharat biotech  read   story   ht,"['', 'awaiting', 'regulatory', 'approval', 'for', 'rolling', 'out', 'covaxin', 'for', 'children', 'aged', 'yrs', 'says', 'bharat', 'biotech', 'read', 'story', 'ht', '']","['', 'awaiting', 'regulatory', 'approval', 'rolling', 'covaxin', 'children', 'aged', 'yrs', 'says', 'bharat', 'biotech', 'read', 'story', 'ht', '']","['', 'await', 'regulatori', 'approv', 'roll', 'covaxin', 'children', 'age', 'yr', 'say', 'bharat', 'biotech', 'read', 'stori', 'ht', '']"
2027,RT @RShivshankar: Big feather in the 'Make In India' cap. Indigenous vaccine manufacturer Bharat Biotech takes India a step closer to acqui…,big feather in the  make in india  cap  indigenous vaccine manufacturer bharat biotech takes india a step closer to acqui,0,0.1,neutral,0,1,0,0,123,20,big feather in the  make in india  cap  indigenous vaccine manufacturer bharat biotech takes india a step closer to acqui,"['', 'big', 'feather', 'in', 'the', 'make', 'in', 'india', 'cap', 'indigenous', 'vaccine', 'manufacturer', 'bharat', 'biotech', 'takes', 'india', 'a', 'step', 'closer', 'to', 'acqui', '']","['', 'big', 'feather', 'make', 'india', 'cap', 'indigenous', 'vaccine', 'manufacturer', 'bharat', 'biotech', 'takes', 'india', 'step', 'closer', 'acqui', '']","['', 'big', 'feather', 'make', 'india', 'cap', 'indigen', 'vaccin', 'manufactur', 'bharat', 'biotech', 'take', 'india', 'step', 'closer', 'acqui', '']"
2028,"RT @Sunil_Deodhar: Congratulations to our Scientific Community As Bharat’s 🇮🇳 #COVAXIN gets approval for children aged 02-18 Years.💐💪

Proo…",congratulations to our scientific community as bharat s     covaxin gets approval for children aged 02 18 years     proo,-0.1,0.4,positive,0,0.682,0.318,0.7906,122,18,congratulations to our scientific community as bharat s     covaxin gets approval for children aged   years     proo,"['', 'congratulations', 'to', 'our', 'scientific', 'community', 'as', 'bharat', 's', 'covaxin', 'gets', 'approval', 'for', 'children', 'aged', 'years', 'proo', '']","['', 'congratulations', 'scientific', 'community', 'bharat', 'covaxin', 'gets', 'approval', 'children', 'aged', 'years', 'proo', '']","['', 'congratul', 'scientif', 'commun', 'bharat', 'covaxin', 'get', 'approv', 'children', 'age', 'year', 'proo', '']"
2029,"RT @ani_digital: Awaiting regulatory approval for rolling out Covaxin for children aged 2-18 yrs, says Bharat Biotech

Read @ANI Story | ht…",awaiting regulatory approval for rolling out covaxin for children aged 2 18 yrs  says bharat biotech  read   story   ht,-0.1,0.4,positive,0,0.846,0.154,0.4767,121,19,awaiting regulatory approval for rolling out covaxin for children aged   yrs  says bharat biotech  read   story   ht,"['', 'awaiting', 'regulatory', 'approval', 'for', 'rolling', 'out', 'covaxin', 'for', 'children', 'aged', 'yrs', 'says', 'bharat', 'biotech', 'read', 'story', 'ht', '']","['', 'awaiting', 'regulatory', 'approval', 'rolling', 'covaxin', 'children', 'aged', 'yrs', 'says', 'bharat', 'biotech', 'read', 'story', 'ht', '']","['', 'await', 'regulatori', 'approv', 'roll', 'covaxin', 'children', 'age', 'yr', 'say', 'bharat', 'biotech', 'read', 'stori', 'ht', '']"
2030,RT @the_hindu: JUST IN: DCGI gives go-ahead for Bharat Biotech’s #COVAXIN for children between 2 to 18 years of age - @BShajan reports,just in  dcgi gives go ahead for bharat biotech s  covaxin for children between 2 to 18 years of age     reports,0,0,neutral,0,1,0,0,113,21,just in  dcgi gives go ahead for bharat biotech s  covaxin for children between  to  years of age     reports,"['', 'just', 'in', 'dcgi', 'gives', 'go', 'ahead', 'for', 'bharat', 'biotech', 's', 'covaxin', 'for', 'children', 'between', 'to', 'years', 'of', 'age', 'reports']","['', 'dcgi', 'gives', 'go', 'ahead', 'bharat', 'biotech', 'covaxin', 'children', 'years', 'age', 'reports']","['', 'dcgi', 'give', 'go', 'ahead', 'bharat', 'biotech', 'covaxin', 'children', 'year', 'age', 'report']"
2031,"RT @Sunil_Deodhar: Congratulations to our Scientific Community As Bharat’s 🇮🇳 #COVAXIN gets approval for children aged 02-18 Years.💐💪

Proo…",congratulations to our scientific community as bharat s     covaxin gets approval for children aged 02 18 years     proo,-0.1,0.4,positive,0,0.682,0.318,0.7906,122,18,congratulations to our scientific community as bharat s     covaxin gets approval for children aged   years     proo,"['', 'congratulations', 'to', 'our', 'scientific', 'community', 'as', 'bharat', 's', 'covaxin', 'gets', 'approval', 'for', 'children', 'aged', 'years', 'proo', '']","['', 'congratulations', 'scientific', 'community', 'bharat', 'covaxin', 'gets', 'approval', 'children', 'aged', 'years', 'proo', '']","['', 'congratul', 'scientif', 'commun', 'bharat', 'covaxin', 'get', 'approv', 'children', 'age', 'year', 'proo', '']"
2032,"RT @ani_digital: Awaiting regulatory approval for rolling out Covaxin for children aged 2-18 yrs, says Bharat Biotech

Read @ANI Story | ht…",awaiting regulatory approval for rolling out covaxin for children aged 2 18 yrs  says bharat biotech  read   story   ht,-0.1,0.4,positive,0,0.846,0.154,0.4767,121,19,awaiting regulatory approval for rolling out covaxin for children aged   yrs  says bharat biotech  read   story   ht,"['', 'awaiting', 'regulatory', 'approval', 'for', 'rolling', 'out', 'covaxin', 'for', 'children', 'aged', 'yrs', 'says', 'bharat', 'biotech', 'read', 'story', 'ht', '']","['', 'awaiting', 'regulatory', 'approval', 'rolling', 'covaxin', 'children', 'aged', 'yrs', 'says', 'bharat', 'biotech', 'read', 'story', 'ht', '']","['', 'await', 'regulatori', 'approv', 'roll', 'covaxin', 'children', 'age', 'yr', 'say', 'bharat', 'biotech', 'read', 'stori', 'ht', '']"
2033,RT @CNBCTV18News: An expert panel recommends emergency use authorisation for #Covaxin to be used on children above the age of 2. What is th…,an expert panel recommends emergency use authorisation for  covaxin to be used on children above the age of 2  what is th,0,0.1,negative,0.111,0.809,0.081,-0.1779,123,22,an expert panel recommends emergency use authorisation for  covaxin to be used on children above the age of   what is th,"['', 'an', 'expert', 'panel', 'recommends', 'emergency', 'use', 'authorisation', 'for', 'covaxin', 'to', 'be', 'used', 'on', 'children', 'above', 'the', 'age', 'of', 'what', 'is', 'th', '']","['', 'expert', 'panel', 'recommends', 'emergency', 'use', 'authorisation', 'covaxin', 'used', 'children', 'age', 'th', '']","['', 'expert', 'panel', 'recommend', 'emerg', 'use', 'authoris', 'covaxin', 'use', 'children', 'age', 'th', '']"
2034,RT @AIPCMaha: Drug authority's “expert panel” green signals #Covaxin for kids aged 2-18. Why is the Modi government fast tracking a @Bharat…,drug authority s  expert panel  green signals  covaxin for kids aged 2 18  why is the modi government fast tracking a,-0.033333333,0.433333333,positive,0,0.929,0.071,0.0772,121,21,drug authority s  expert panel  green signals  covaxin for kids aged    why is the modi government fast tracking a,"['', 'drug', 'authority', 's', 'expert', 'panel', 'green', 'signals', 'covaxin', 'for', 'kids', 'aged', 'why', 'is', 'the', 'modi', 'government', 'fast', 'tracking', 'a', '']","['', 'drug', 'authority', 'expert', 'panel', 'green', 'signals', 'covaxin', 'kids', 'aged', 'modi', 'government', 'fast', 'tracking', '']","['', 'drug', 'author', 'expert', 'panel', 'green', 'signal', 'covaxin', 'kid', 'age', 'modi', 'govern', 'fast', 'track', '']"
2035,RT @blsanthosh: #COVAXIN vaccine approved for children aged 2 - 18 ... Another milestone in handling #COVID19 ... Well done scientists .,covaxin vaccine approved for children aged 2   18     another milestone in handling  covid19     well done scientists,-0.1,0.4,positive,0,0.726,0.274,0.5994,121,16,covaxin vaccine approved for children aged         another milestone in handling  covid     well done scientists,"['', 'covaxin', 'vaccine', 'approved', 'for', 'children', 'aged', 'another', 'milestone', 'in', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccine', 'approved', 'children', 'aged', 'another', 'milestone', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccin', 'approv', 'children', 'age', 'anoth', 'mileston', 'handl', 'covid', 'well', 'done', 'scientist', '']"
2036,RT @RShivshankar: Big feather in the 'Make In India' cap. Indigenous vaccine manufacturer Bharat Biotech takes India a step closer to acqui…,big feather in the  make in india  cap  indigenous vaccine manufacturer bharat biotech takes india a step closer to acqui,0,0.1,neutral,0,1,0,0,123,20,big feather in the  make in india  cap  indigenous vaccine manufacturer bharat biotech takes india a step closer to acqui,"['', 'big', 'feather', 'in', 'the', 'make', 'in', 'india', 'cap', 'indigenous', 'vaccine', 'manufacturer', 'bharat', 'biotech', 'takes', 'india', 'a', 'step', 'closer', 'to', 'acqui', '']","['', 'big', 'feather', 'make', 'india', 'cap', 'indigenous', 'vaccine', 'manufacturer', 'bharat', 'biotech', 'takes', 'india', 'step', 'closer', 'acqui', '']","['', 'big', 'feather', 'make', 'india', 'cap', 'indigen', 'vaccin', 'manufactur', 'bharat', 'biotech', 'take', 'india', 'step', 'closer', 'acqui', '']"
2037,"RT @SharmaKhemchand: Congratulations India!

Bharat’s 🇮🇳 #COVAXIN gets approval for children aged 02-18 Years.💐💪

Modi Govt cares for all a…",congratulations india   bharat s     covaxin gets approval for children aged 02 18 years     modi govt cares for all a,-0.1,0.4,positive,0,0.583,0.417,0.875,120,19,congratulations india   bharat s     covaxin gets approval for children aged   years     modi govt cares for all a,"['', 'congratulations', 'india', 'bharat', 's', 'covaxin', 'gets', 'approval', 'for', 'children', 'aged', 'years', 'modi', 'govt', 'cares', 'for', 'all', 'a', '']","['', 'congratulations', 'india', 'bharat', 'covaxin', 'gets', 'approval', 'children', 'aged', 'years', 'modi', 'govt', 'cares', '']","['', 'congratul', 'india', 'bharat', 'covaxin', 'get', 'approv', 'children', 'age', 'year', 'modi', 'govt', 'care', '']"
2038,RT @AIPCMaha: Drug authority's “expert panel” green signals #Covaxin for kids aged 2-18. Why is the Modi government fast tracking a @Bharat…,drug authority s  expert panel  green signals  covaxin for kids aged 2 18  why is the modi government fast tracking a,-0.033333333,0.433333333,positive,0,0.929,0.071,0.0772,121,21,drug authority s  expert panel  green signals  covaxin for kids aged    why is the modi government fast tracking a,"['', 'drug', 'authority', 's', 'expert', 'panel', 'green', 'signals', 'covaxin', 'for', 'kids', 'aged', 'why', 'is', 'the', 'modi', 'government', 'fast', 'tracking', 'a', '']","['', 'drug', 'authority', 'expert', 'panel', 'green', 'signals', 'covaxin', 'kids', 'aged', 'modi', 'government', 'fast', 'tracking', '']","['', 'drug', 'author', 'expert', 'panel', 'green', 'signal', 'covaxin', 'kid', 'age', 'modi', 'govern', 'fast', 'track', '']"
2039,"RT @DrTamilisaiGuv: SEC Recommends #Covaxin to kids aged 2-18.
Thank Honb'le @PMOIndia,
we recall your visit to Bharath biotech Hyderabad o…",sec recommends  covaxin to kids aged 2 18  thank honb le    we recall your visit to bharath biotech hyderabad o,-0.1,0.5,positive,0,0.784,0.216,0.5267,113,20,sec recommends  covaxin to kids aged    thank honb le    we recall your visit to bharath biotech hyderabad o,"['', 'sec', 'recommends', 'covaxin', 'to', 'kids', 'aged', 'thank', 'honb', 'le', 'we', 'recall', 'your', 'visit', 'to', 'bharath', 'biotech', 'hyderabad', 'o', '']","['', 'sec', 'recommends', 'covaxin', 'kids', 'aged', 'thank', 'honb', 'le', 'recall', 'visit', 'bharath', 'biotech', 'hyderabad', '']","['', 'sec', 'recommend', 'covaxin', 'kid', 'age', 'thank', 'honb', 'le', 'recal', 'visit', 'bharath', 'biotech', 'hyderabad', '']"
2040,"RT @SharmaKhemchand: Congratulations India!

Bharat’s 🇮🇳 #COVAXIN gets approval for children aged 02-18 Years.💐💪

Modi Govt cares for all a…",congratulations india   bharat s     covaxin gets approval for children aged 02 18 years     modi govt cares for all a,-0.1,0.4,positive,0,0.583,0.417,0.875,120,19,congratulations india   bharat s     covaxin gets approval for children aged   years     modi govt cares for all a,"['', 'congratulations', 'india', 'bharat', 's', 'covaxin', 'gets', 'approval', 'for', 'children', 'aged', 'years', 'modi', 'govt', 'cares', 'for', 'all', 'a', '']","['', 'congratulations', 'india', 'bharat', 'covaxin', 'gets', 'approval', 'children', 'aged', 'years', 'modi', 'govt', 'cares', '']","['', 'congratul', 'india', 'bharat', 'covaxin', 'get', 'approv', 'children', 'age', 'year', 'modi', 'govt', 'care', '']"
2041,"RT @SharmaKhemchand: Congratulations India!

Bharat’s 🇮🇳 #COVAXIN gets approval for children aged 02-18 Years.💐💪

Modi Govt cares for all a…",congratulations india   bharat s     covaxin gets approval for children aged 02 18 years     modi govt cares for all a,-0.1,0.4,positive,0,0.583,0.417,0.875,120,19,congratulations india   bharat s     covaxin gets approval for children aged   years     modi govt cares for all a,"['', 'congratulations', 'india', 'bharat', 's', 'covaxin', 'gets', 'approval', 'for', 'children', 'aged', 'years', 'modi', 'govt', 'cares', 'for', 'all', 'a', '']","['', 'congratulations', 'india', 'bharat', 'covaxin', 'gets', 'approval', 'children', 'aged', 'years', 'modi', 'govt', 'cares', '']","['', 'congratul', 'india', 'bharat', 'covaxin', 'get', 'approv', 'children', 'age', 'year', 'modi', 'govt', 'care', '']"
2042,Drug authority's “expert panel” green signals #Covaxin for kids aged 2-18. Why is the Modi government fast tracking… https://t.co/NTa0eOXFbB,drug authority s  expert panel  green signals  covaxin for kids aged 2 18  why is the modi government fast tracking,-0.033333333,0.433333333,positive,0,0.929,0.071,0.0772,118,20,drug authority s  expert panel  green signals  covaxin for kids aged    why is the modi government fast tracking,"['drug', 'authority', 's', 'expert', 'panel', 'green', 'signals', 'covaxin', 'for', 'kids', 'aged', 'why', 'is', 'the', 'modi', 'government', 'fast', 'tracking', '']","['drug', 'authority', 'expert', 'panel', 'green', 'signals', 'covaxin', 'kids', 'aged', 'modi', 'government', 'fast', 'tracking', '']","['drug', 'author', 'expert', 'panel', 'green', 'signal', 'covaxin', 'kid', 'age', 'modi', 'govern', 'fast', 'track', '']"
